, InstallationID , InstallationType , PanelType      , Capacity (kW) , EnergyProduced (kWh) , MaintenanceFrequency (months) , Cost (₹) , Region        , Latitude , Longitude , TypeOfInstallation     , InstallerName  , WarrantyYears , AnnualSavings (₹) 
1615, S003           ,1,0,12,720,22,71496,2,10.8505,74.6855,0,3,24,137670
1616, S008           ,2,1,46,5361,21,272562,8,14.8217,74.871,0,3,21,10000
1617, S003           ,1,0,9,9222,6,576442,3,12.3195,77.6793,0,3,24,135335
1618, S006           ,1,2,85,9122,6,497162,9,20.9874,87.855,1,0,20,105687
1619, S002           ,0,1,39,5883,6,333895,1,23.595,72.427,1,0,20,83967
1620, S005           ,0,1,6,1997,21,101334,7,13.7071,72.5658,0,3,23,17949
1621, S005           ,1,0,95,9487,7,571274,5,17.9573,71.1924,1,0,19,119893
1622, S004           ,2,0,9,1168,21,56000,3,14.3358,76.4721,0,3,23,10000
1623, S003           ,0,2,100,5255,6,700000,7,22.6445,72.295,1,0,20,129216
1624, S007           ,1,2,15,10116,7,618894,9,19.1591,74.2238,1,3,24,124204
1625, S010           ,2,0,6,1089,20,58037,8,10.8505,75.0823,0,3,24,10000
1626, S007           ,0,2,85,1823,21,469354,3,24.1054,73.6535,1,3,24,133477
1627, S002           ,0,2,50,9771,4,353324,1,19.8509,76.9624,0,0,20,127787
1628, S007           ,1,2,88,9188,5,540169,6,19.5914,76.8262,1,0,19,132549
1629, S002           ,0,1,48,5983,7,378285,0,10.8778,74.8661,0,1,19,72676
1630, S002           ,0,1,53,5914,7,289588,1,26.5727,73.0206,0,1,20,51099
1631, S008           ,0,1,49,5600,8,314727,7,25.3619,71.8173,0,1,18,56589
1632, S005           ,0,1,50,1438,6,295668,1,14.471,75.4776,0,3,19,59636
1633, S005           ,2,0,6,1833,22,56000,2,10.8505,76.0725,0,3,24,10560
1634, S004           ,2,1,43,5399,6,262546,5,22.4478,76.8886,0,2,20,54582
1635, S010           ,1,0,10,720,23,118448,2,26.8145,75.7032,0,3,24,23846
1636, S008           ,0,1,47,9090,7,317791,2,25.4294,75.8494,0,0,20,137549
1637, S008           ,0,1,48,5481,6,263304,1,24.2949,74.4965,0,1,19,62907
1638, S009           ,2,2,42,6142,8,331214,7,20.2355,71.1924,0,2,20,57208
1639, S008           ,0,1,41,4973,5,282919,6,21.2149,78.2161,1,1,20,57505
1640, S010           ,2,2,77,10500,5,599561,6,22.4331,74.9051,1,0,24,96712
1641, S006           ,1,2,46,2462,5,516083,6,21.0907,75.4411,1,3,20,58379
1642, S008           ,0,1,47,6339,7,278187,1,21.473,75.3816,0,3,18,52642
1643, S010           ,2,0,47,720,20,323583,3,12.8456,77.1908,0,3,22,10000
1644, S006           ,2,2,6,1265,15,56000,5,21.4826,76.2859,1,3,21,10000
1645, S002           ,0,1,46,5848,7,306218,7,26.28,75.1612,1,1,18,53745
1646, S008           ,0,1,40,4984,5,330704,0,24.8384,71.1924,0,1,18,67768
1647, S008           ,2,2,50,5678,7,331438,0,13.8877,71.1924,1,0,18,51322
1648, S010           ,2,0,9,2499,21,56000,8,19.4249,79.3679,1,3,24,10000
1649, S007           ,2,0,19,1690,18,102055,2,10.8505,75.4696,1,3,25,10000
1650, S007           ,2,0,9,2205,17,56000,3,25.6145,74.7947,0,3,23,10000
1651, S009           ,1,2,88,9314,5,682074,8,23.6014,75.1687,1,0,21,130445
1652, S010           ,2,0,7,2906,24,56000,2,10.8505,74.5776,0,3,24,10000
1653, S006           ,1,2,83,10326,4,471342,5,22.0324,84.7236,1,0,18,129689
1654, S003           ,1,2,86,9395,4,580926,6,20.2543,87.855,1,0,23,132640
1655, S008           ,0,1,52,4676,6,257868,0,27.8785,85.1268,0,0,18,69583
1656, S008           ,0,0,47,5164,6,333323,2,26.7894,76.8312,1,3,19,76849
1657, S007           ,0,2,7,2034,22,56000,3,10.8505,77.69,0,3,24,10000
1658, S008           ,1,2,90,9992,21,132142,5,11.8441,81.9986,1,0,23,105608
1659, S008           ,0,2,45,5462,4,250077,0,22.9728,71.1924,0,1,21,61470
1660, S005           ,0,1,47,2250,7,56000,0,10.8505,71.1924,0,3,20,59255
1661, S008           ,0,0,41,1260,19,90034,2,12.7912,76.5405,0,3,23,10000
1662, S002           ,0,1,49,5386,7,358625,1,10.8505,73.2093,0,1,19,74875
1663, S010           ,2,2,10,2210,24,56000,2,11.1243,73.8348,0,3,24,20620
1664, S008           ,2,0,15,720,21,56000,8,14.9788,75.6841,0,3,22,10000
1665, S008           ,1,1,49,4881,6,353458,7,13.0755,76.8141,0,1,20,64617
1666, S008           ,1,2,88,10255,5,554205,6,18.5883,83.3735,1,0,20,137350
1667, S010           ,2,0,18,720,24,56110,2,10.8505,72.4674,0,3,23,10000
1668, S010           ,1,2,86,1451,4,700000,9,10.8505,75.1837,0,0,23,26480
1669, S007           ,0,2,50,6404,7,303703,9,22.1357,71.1924,1,1,21,56363
1670, S008           ,0,1,42,5567,8,236580,0,28.396,75.7962,0,2,19,63424
1671, S003           ,1,2,95,10500,5,596366,9,23.625,87.855,1,0,20,138536
1672, S010           ,2,0,6,720,14,56000,2,20.449,80.5096,0,3,24,17698
1673, S010           ,1,0,10,3043,17,86830,6,22.5397,73.1894,1,3,24,13675
1674, S003           ,1,2,93,9800,5,592082,6,22.1792,79.0955,1,0,18,117020
1675, S010           ,2,0,19,2109,24,60460,8,10.8505,74.3974,0,3,23,10000
1676, S005           ,1,0,18,720,7,74156,6,10.8505,76.6306,0,3,23,116259
1677, S004           ,2,2,8,1747,22,56000,8,11.1291,77.5904,0,3,22,10000
1678, S010           ,2,1,12,1950,21,64782,0,11.5188,74.1191,0,3,23,10000
1679, S003           ,1,1,95,7761,5,501733,5,20.3859,87.855,1,0,20,132417
1680, S003           ,1,2,100,2471,18,56000,8,22.7241,73.0806,0,0,21,23469
1681, S003           ,2,2,14,2135,19,64217,2,23.4415,77.6455,1,0,23,19878
1682, S008           ,0,1,46,5098,6,508300,0,25.0089,77.8448,1,1,21,66442
1683, S009           ,1,2,98,8334,5,638710,5,10.8505,76.1291,1,0,19,135765
1684, S008           ,1,2,84,10500,6,700000,9,24.4425,76.7999,1,0,19,96938
1685, S007           ,2,1,17,9229,6,635887,0,21.3753,75.1729,0,3,20,75706
1686, S003           ,1,2,87,9804,5,700000,5,19.6424,74.4768,1,0,20,95945
1687, S006           ,1,2,96,2732,15,497261,6,10.8505,74.5791,1,3,24,10979
1688, S005           ,0,1,92,4578,6,259336,2,28.6139,74.4213,0,2,24,66748
1689, S004           ,2,0,15,2637,20,76092,8,10.8505,75.6957,0,0,25,24608
1690, S008           ,0,1,53,5405,7,333180,7,23.6005,73.1644,0,2,18,52771
1691, S003           ,2,2,100,9394,6,538940,9,22.1672,84.8738,1,0,24,135327
1692, S003           ,0,1,48,6347,7,326144,7,24.4156,78.1819,1,1,21,120958
1693, S002           ,0,1,53,5935,6,331227,7,27.8891,71.1924,0,1,19,58191
1694, S007           ,2,0,6,2186,22,56000,8,11.723,76.0775,0,3,24,10000
1695, S006           ,2,0,87,846,5,56000,8,24.7142,74.4939,0,3,24,128663
1696, S006           ,2,2,10,2676,7,646238,0,10.8505,75.5249,0,0,22,112308
1697, S006           ,1,2,88,8943,5,603210,9,10.8505,75.9265,1,0,20,134876
1698, S009           ,0,1,34,4897,7,265847,1,12.3626,76.1595,0,1,18,68467
1699, S008           ,0,0,9,1911,16,56000,8,21.6083,73.7607,0,3,24,22431
1700, S002           ,1,2,100,9245,4,509097,9,12.2714,77.8018,1,0,21,128888
1701, S002           ,1,2,97,10500,5,607449,9,22.0173,76.4865,1,0,22,113601
1702, S010           ,1,0,13,1233,17,56000,6,10.8505,76.1944,0,0,22,10000
1703, S006           ,1,2,81,10074,6,611197,5,19.836,87.855,1,0,21,111445
1704, S002           ,2,0,43,5741,5,296689,5,20.9484,74.5559,0,2,19,65407
1705, S010           ,2,0,6,2016,24,56000,3,13.3375,74.2518,0,3,23,10000
1706, S002           ,0,1,49,5689,6,290475,0,22.4591,75.7272,0,1,19,63785
1707, S006           ,1,2,100,10500,6,681966,5,21.4202,82.2202,0,0,21,111474
1708, S003           ,1,2,100,10050,6,640711,9,22.4602,71.1924,0,0,21,102593
1709, S003           ,0,2,40,5411,7,271479,0,22.1946,75.3326,0,2,21,71883
1710, S002           ,1,2,55,10291,7,685318,7,22.4098,80.7083,1,0,19,129510
1711, S006           ,1,1,88,5060,5,628556,7,25.0933,77.9479,1,0,20,115966
1712, S010           ,2,0,6,1746,19,84474,2,11.2894,73.4579,0,3,23,10000
1713, S006           ,1,2,41,4886,7,280133,7,16.6716,74.2807,0,2,19,55739
1714, S008           ,2,1,88,2365,6,296615,9,25.2869,76.2899,0,3,20,52337
1715, S005           ,0,1,52,5265,6,329274,7,28.6139,73.8381,0,2,18,63568
1716, S010           ,0,1,46,4566,8,309659,7,22.436,72.1296,0,2,19,65674
1717, S005           ,1,1,56,5623,4,287608,0,26.3179,74.6205,0,2,20,60423
1718, S007           ,1,2,100,8580,6,503864,0,22.5145,74.506,1,2,24,132228
1719, S003           ,0,1,91,4660,6,592264,7,21.6921,75.8478,0,2,21,53330
1720, S005           ,2,2,11,1231,18,56000,2,10.8505,73.756,0,3,21,10000
1721, S004           ,2,2,9,1300,19,56000,2,23.9354,79.6166,0,3,24,26019
1722, S009           ,1,2,89,9223,6,462142,5,20.1606,78.156,1,0,19,131399
1723, S004           ,2,0,11,2520,19,56000,2,10.8505,73.3807,0,3,24,10000
1724, S010           ,2,2,10,2158,16,119777,8,14.8175,76.9438,0,3,23,10000
1725, S008           ,2,1,40,4815,5,313170,1,21.1732,72.9118,0,0,19,72431
1726, S010           ,1,2,91,1010,6,568936,5,17.9398,78.9549,1,0,24,105478
1727, S010           ,0,0,9,2206,21,67606,3,13.8561,73.8608,0,3,24,12392
1728, S004           ,2,0,6,1565,21,56000,3,16.7765,75.7296,0,3,24,10000
1729, S003           ,0,1,47,5251,21,298240,7,11.3892,75.0235,0,1,20,59372
1730, S005           ,2,0,6,1440,16,56160,3,15.3603,76.5701,1,3,22,69544
1731, S008           ,0,0,51,10500,7,363591,7,19.8976,71.1924,0,1,19,77921
1732, S002           ,0,1,46,5006,5,514624,6,26.3138,76.4759,1,0,20,63154
1733, S010           ,1,1,48,5643,5,616107,5,24.4762,71.1924,1,0,19,52874
1734, S003           ,1,2,98,10348,5,593719,9,10.8505,84.7147,0,0,19,115775
1735, S010           ,2,0,10,1955,19,56000,5,10.9241,73.4631,0,3,24,10000
1736, S008           ,0,1,47,5537,7,331813,1,14.4506,73.7998,0,1,20,85943
1737, S006           ,2,2,6,4870,5,85694,0,22.3446,79.1222,1,3,23,10000
1738, S008           ,0,0,6,720,24,56000,9,13.7668,74.9245,0,3,23,14715
1739, S008           ,0,1,52,4091,5,295329,7,26.7531,75.3307,1,2,20,76249
1740, S010           ,1,0,21,891,17,56000,2,12.5777,74.5837,0,3,25,10000
1741, S003           ,0,2,100,10500,7,281794,0,16.6053,72.0708,0,0,20,95014
1742, S009           ,2,0,6,1944,13,306922,9,22.1016,79.2964,0,0,24,10000
1743, S010           ,2,0,6,1670,20,64337,2,10.8505,74.9658,0,3,24,10000
1744, S006           ,1,2,100,9147,5,549398,6,23.4486,82.1615,1,0,20,101198
1745, S007           ,2,2,82,2244,5,540285,7,23.3473,75.813,1,0,21,128986
1746, S008           ,0,1,54,4676,6,339604,7,23.3361,74.6675,0,1,18,73416
1747, S003           ,0,1,53,5737,10,336806,1,23.2697,72.1225,0,1,20,63676
1748, S004           ,0,1,44,5346,6,251278,7,11.9026,76.4381,0,2,19,72472
1749, S008           ,0,0,41,5118,7,330441,2,10.8505,75.0179,0,0,18,55654
1750, S005           ,0,2,91,10500,6,603428,6,23.8245,75.0237,1,2,20,119486
1751, S010           ,1,2,78,720,18,563316,6,22.2477,76.8108,0,3,22,16254
1752, S010           ,2,2,95,9877,16,56000,3,13.7036,75.3482,0,0,23,98590
1753, S007           ,0,0,46,1240,7,296202,3,10.8505,75.8434,0,1,22,60023
1754, S009           ,1,1,86,1676,5,307630,6,10.8505,79.043,1,3,23,13841
1755, S006           ,1,2,96,5051,7,328433,7,10.8505,75.3812,0,0,21,72294
1756, S004           ,2,0,13,7443,22,84700,2,13.549,71.8997,1,3,24,10000
1757, S006           ,2,0,6,9229,20,56000,2,12.6849,76.5349,0,2,23,123116
1758, S008           ,2,0,7,2143,23,56000,7,10.8505,72.7802,0,3,24,10000
1759, S009           ,1,2,94,9726,5,505290,9,20.6631,73.7186,1,0,19,107824
1760, S009           ,1,2,100,9508,6,568766,9,20.0501,83.9694,1,0,20,108628
1761, S002           ,0,0,6,1754,24,108121,0,12.8279,76.2817,0,3,22,10000
1762, S002           ,0,1,51,4883,6,550403,0,13.8006,77.2741,1,1,18,61983
1763, S003           ,0,2,100,9486,4,56000,9,10.8505,85.7314,0,0,23,112579
1764, S008           ,2,1,9,2169,22,56000,3,10.8505,80.3376,0,3,24,10000
1765, S003           ,0,1,82,10500,5,293002,7,23.6797,82.7264,0,0,18,68004
1766, S010           ,2,0,22,720,18,56000,2,10.8505,71.1924,0,3,25,18646
1767, S007           ,2,0,6,1232,24,67032,2,13.1435,74.2677,0,3,23,13885
1768, S003           ,1,2,90,9258,6,633706,9,10.8505,74.0338,1,0,23,109521
1769, S004           ,2,0,100,1225,5,622264,6,20.6556,75.227,1,3,24,131568
1770, S003           ,0,1,45,9512,4,283483,9,13.3949,71.1924,0,1,19,127617
1771, S006           ,2,0,11,720,17,637475,0,10.8505,78.8424,1,0,23,10000
1772, S002           ,2,2,75,9131,5,298862,7,27.1698,71.2907,1,3,19,62022
1773, S003           ,1,2,99,8061,6,525786,5,18.741,72.3532,1,0,19,121446
1774, S006           ,0,2,95,9927,6,500790,9,22.662,82.2911,0,2,19,117123
1775, S004           ,1,2,100,10500,5,514027,9,20.3894,85.3396,1,3,21,123618
1776, S003           ,2,2,98,10500,7,513621,0,24.8568,87.855,1,0,20,117692
1777, S010           ,2,0,8,720,7,56000,8,22.99,73.8958,0,3,24,55378
1778, S008           ,0,0,97,9279,6,579290,0,15.9874,80.3742,1,1,19,57607
1779, S009           ,1,2,90,10500,6,482824,9,17.9861,76.7304,1,0,19,109530
1780, S009           ,1,2,100,8817,6,583550,6,23.1955,84.1478,1,0,19,108764
1781, S004           ,2,0,11,1966,15,56000,3,12.8434,73.8551,1,3,25,18643
1782, S002           ,0,1,51,5389,7,351760,7,20.8508,75.526,0,2,20,65602
1783, S005           ,0,1,51,5002,7,60660,1,22.3959,73.7021,1,2,18,61639
1784, S003           ,1,2,100,9402,4,584870,9,20.3879,82.9884,1,0,19,150000
1785, S010           ,2,1,20,1406,24,56000,7,13.1082,74.4819,0,3,24,11574
1786, S009           ,1,2,98,8676,5,644556,6,10.8505,85.5799,1,0,23,112838
1787, S008           ,0,1,47,4782,7,265586,7,24.2825,77.4296,0,1,20,61777
1788, S002           ,2,1,13,923,24,56000,3,11.9659,75.0673,0,2,24,10000
1789, S004           ,2,0,20,5203,6,588469,2,21.0677,77.4785,1,3,19,75790
1790, S005           ,2,0,6,781,19,83131,8,10.9873,78.2971,1,3,23,10000
1791, S005           ,2,2,54,2477,7,242049,9,10.8505,73.9519,0,3,23,62242
1792, S010           ,2,0,10,2159,21,56000,6,10.8505,76.5649,0,3,24,10000
1793, S009           ,2,2,100,10138,7,531148,6,23.1795,83.3963,1,0,19,110854
1794, S009           ,0,1,43,5492,8,277922,1,23.8826,74.0486,0,0,20,73269
1795, S008           ,0,1,47,5256,9,341646,7,10.8505,74.7159,0,2,19,47789
1796, S006           ,1,2,94,9488,6,603173,7,27.2006,81.7949,1,0,19,126512
1797, S010           ,2,2,11,720,13,75092,2,10.8505,74.4066,0,3,21,53300
1798, S009           ,0,0,8,1056,8,612770,0,10.8505,77.6709,1,3,23,10000
1799, S006           ,1,2,96,9851,4,596930,3,13.9362,77.9721,1,0,19,93068
1800, S003           ,1,0,54,8704,5,264659,8,11.8256,77.0543,1,3,19,119229
1801, S003           ,1,2,93,8775,6,508847,5,22.4605,80.0885,0,3,21,150000
1802, S007           ,2,0,11,1566,21,56000,2,10.8505,76.4061,0,3,25,10000
1803, S008           ,0,1,52,5326,4,288719,7,22.1033,75.9558,0,1,19,47986
1804, S003           ,0,1,50,6215,7,238985,0,27.4272,77.5335,0,2,19,61631
1805, S009           ,2,1,10,1293,22,56000,0,14.2357,73.3891,1,3,20,11581
1806, S009           ,1,2,85,10500,5,578878,6,23.9712,78.0432,1,0,22,126943
1807, S010           ,0,1,46,5551,7,280976,1,24.5287,76.6637,0,1,19,65694
1808, S008           ,0,1,74,5815,5,357530,7,24.74,77.0396,0,0,18,67543
1809, S010           ,2,0,6,1630,19,94315,2,10.8505,73.679,0,3,22,21044
1810, S006           ,2,0,10,1852,23,56000,8,11.3994,74.805,0,3,25,12960
1811, S008           ,0,1,50,4824,6,320250,0,19.2663,73.6899,1,2,18,63627
1812, S006           ,1,2,96,9670,5,317108,5,20.8582,78.8449,0,0,21,70644
1813, S010           ,2,0,15,5206,19,56000,7,10.8505,77.8834,1,1,25,28352
1814, S003           ,0,2,78,8614,5,508606,6,21.4455,77.2537,1,0,19,124112
1815, S008           ,1,2,74,10162,4,585247,0,24.8739,73.7451,0,0,19,126274
1816, S008           ,0,1,45,5376,7,365902,7,25.9804,75.5988,0,1,18,67318
1817, S007           ,1,2,94,8432,7,590057,8,22.2616,72.5407,1,0,25,126630
1818, S008           ,0,1,51,5768,23,326113,7,16.9027,74.7093,0,2,18,55191
1819, S004           ,2,0,11,897,21,73781,2,10.8505,73.5429,0,3,24,10000
1820, S008           ,0,1,42,4898,5,267853,1,21.3902,76.1632,0,1,19,52835
1821, S005           ,0,1,7,5659,7,356765,7,12.9572,74.942,0,2,18,71470
1822, S008           ,0,1,45,2381,7,254083,5,24.742,80.9505,1,0,21,56433
1823, S009           ,1,2,87,10091,6,619742,8,21.8952,85.2515,1,0,20,135443
1824, S006           ,2,0,23,2814,20,56000,2,10.8505,72.9221,0,3,24,27088
1825, S002           ,2,1,10,1797,23,322471,2,10.8505,72.5975,0,3,25,10000
1826, S007           ,0,1,40,5575,24,286566,3,12.5062,76.2118,1,2,20,66262
1827, S004           ,2,0,7,1536,18,56000,0,10.8505,75.5578,0,3,23,11637
1828, S002           ,0,1,48,6333,7,284112,7,27.2804,77.9295,0,1,19,60575
1829, S006           ,1,2,100,7839,6,660624,5,19.7694,81.9861,1,0,23,130179
1830, S003           ,2,0,8,720,17,81459,6,13.01,73.5696,1,3,23,19607
1831, S006           ,2,0,6,920,14,95464,5,10.8505,76.4418,1,3,25,15363
1832, S009           ,0,1,46,5198,6,326898,0,24.6341,76.0434,1,3,19,10859
1833, S007           ,0,0,6,871,19,95395,2,10.8505,75.2244,0,2,23,60288
1834, S004           ,2,0,7,2005,19,56000,2,10.8505,77.0339,0,3,25,10000
1835, S002           ,0,1,41,4005,6,267775,1,24.8556,77.0604,0,1,18,69100
1836, S006           ,2,2,6,2095,16,292074,5,10.8505,72.1912,1,3,22,123460
1837, S002           ,1,0,15,1318,15,125170,5,10.8505,74.145,0,3,24,11869
1838, S003           ,1,2,89,9183,5,700000,6,19.401,84.0783,1,0,25,112749
1839, S008           ,1,2,49,4747,23,287956,0,16.6482,76.4932,0,1,20,75925
1840, S009           ,0,0,85,9549,7,328838,7,15.6566,74.2398,0,1,20,63911
1841, S002           ,0,2,93,10385,7,502070,1,21.8109,76.5513,0,0,18,112430
1842, S009           ,1,2,94,8810,6,585050,6,20.4719,80.9129,0,0,19,143141
1843, S004           ,2,0,8,1233,22,56000,3,10.8505,76.1322,0,3,24,10000
1844, S003           ,1,2,93,9843,6,638890,9,18.9696,85.8806,1,0,20,129450
1845, S010           ,2,0,6,2652,23,77533,3,11.0204,76.4352,0,3,23,19911
1846, S007           ,0,2,6,1654,5,56000,9,10.8505,78.5196,0,1,25,10000
1847, S008           ,0,1,50,5049,8,390461,1,10.8505,72.1304,0,1,18,64451
1848, S004           ,1,2,87,9852,7,531854,5,20.2521,78.0431,1,0,21,125723
1849, S003           ,0,0,9,1012,21,76077,7,14.7136,75.7315,1,3,24,27877
1850, S005           ,0,1,51,5394,6,362563,0,24.5872,74.7343,0,1,18,60679
1851, S007           ,0,1,50,5479,5,333574,1,12.5588,71.6104,0,2,19,66284
1852, S004           ,2,0,14,2147,18,56000,8,16.3359,78.2903,0,3,24,10000
1853, S003           ,2,2,93,9393,8,495125,5,21.8054,71.1924,1,0,19,127787
1854, S009           ,1,2,91,10500,4,553120,5,24.7244,77.7046,1,0,20,118907
1855, S003           ,1,2,93,10500,6,634640,5,21.601,82.5118,0,0,21,119239
1856, S010           ,0,0,89,9713,7,549402,9,11.6882,87.7444,0,0,25,118266
1857, S002           ,0,1,52,5830,6,284147,1,27.0149,78.1308,0,1,20,55484
1858, S006           ,0,2,94,5547,4,387370,9,24.1722,73.8184,1,2,19,64915
1859, S009           ,0,1,40,4844,7,316390,5,23.4051,77.0358,0,1,19,59539
1860, S005           ,0,1,13,4672,5,289399,9,14.2636,77.7614,0,3,18,10000
1861, S008           ,1,0,10,1564,20,56000,3,11.2819,73.4513,0,0,24,28848
1862, S009           ,2,2,97,9352,6,578114,0,20.4076,73.8424,0,2,19,134998
1863, S003           ,0,1,49,5326,8,345271,3,11.3914,75.997,0,0,19,62204
1864, S009           ,2,2,14,10500,8,56000,0,22.176,75.4425,0,3,24,103759
1865, S006           ,1,2,88,8751,6,486911,9,20.7902,78.8884,1,0,20,84948
1866, S010           ,2,0,14,1564,23,101456,2,10.8505,75.9964,0,3,24,10000
1867, S010           ,2,2,22,10500,5,551166,6,22.2786,79.9288,1,0,23,122266
1868, S003           ,2,2,100,9786,5,636006,3,23.4437,73.898,1,3,22,140733
1869, S004           ,2,0,88,8036,14,635236,0,10.8505,71.1924,0,3,22,24214
1870, S003           ,1,2,88,10500,6,611994,8,21.36,82.8601,1,0,19,134702
1871, S003           ,0,2,9,3135,13,56000,2,10.8505,76.209,0,3,23,16890
1872, S008           ,0,1,39,5710,4,574488,6,22.1854,74.7096,1,2,18,60362
1873, S004           ,2,0,25,720,19,56000,2,10.8505,72.3522,0,3,25,10885
1874, S007           ,1,2,100,9492,19,694604,8,23.6759,73.1629,1,0,24,119597
1875, S008           ,0,1,48,6173,8,377810,7,23.1514,76.2081,0,1,18,71586
1876, S003           ,0,1,38,5839,6,313077,2,15.5526,75.2138,0,2,23,72961
1877, S002           ,0,1,50,5751,6,310664,7,22.0039,74.947,0,1,18,78390
1878, S010           ,2,0,7,2089,22,56000,3,14.579,75.3893,0,3,24,10000
1879, S008           ,1,1,90,5380,6,653864,1,23.6557,73.8893,1,1,21,136357
1880, S003           ,1,2,84,10500,5,634085,1,19.8973,87.855,1,0,24,103971
1881, S003           ,1,2,87,10500,7,606062,9,21.6128,87.855,1,0,21,100677
1882, S010           ,1,2,85,10500,6,689965,2,22.6925,71.1924,1,0,20,134796
1883, S009           ,1,2,99,10330,17,574797,5,19.3311,76.7556,1,0,22,126895
1884, S006           ,1,2,48,5752,5,591846,5,11.6591,75.846,1,1,19,94887
1885, S005           ,2,1,40,5720,6,249702,8,20.202,73.795,0,1,20,71165
1886, S006           ,1,2,15,10041,7,700000,1,26.1153,78.1491,1,0,21,10000
1887, S009           ,1,2,83,8387,5,565141,5,20.4001,87.855,1,0,18,126720
1888, S010           ,2,0,14,1372,15,56000,2,10.9952,73.1181,0,3,25,10000
1889, S007           ,0,0,41,5105,21,309208,7,23.1611,78.3972,0,2,19,64343
1890, S003           ,2,0,93,1621,5,79755,1,11.9351,74.0606,0,0,24,133321
1891, S004           ,2,0,20,1869,18,80234,8,10.8505,73.447,1,3,22,14099
1892, S008           ,0,1,55,5427,5,267189,0,21.2414,71.1924,0,0,20,61935
1893, S002           ,2,0,100,10500,5,611253,5,23.7655,80.351,1,3,20,121520
1894, S004           ,2,0,6,2086,18,56000,3,10.8505,74.4279,1,3,25,10000
1895, S004           ,2,0,6,747,17,56000,2,10.8505,74.2712,0,3,21,13055
1896, S006           ,0,2,91,9486,6,629152,8,19.8912,74.1526,0,0,20,106283
1897, S008           ,0,1,35,5322,8,300608,0,22.9856,78.2609,0,1,19,68978
1898, S006           ,2,0,6,2023,15,56000,7,10.8505,75.3837,1,0,24,21194
